Date,Open,High,Low,Close,Volume
2022-12-15,3958.37,3958.37,3879.45,3895.75,2677417769
2022-12-16,3890.91,3890.91,3827.91,3852.36,5019888337
2022-12-19,3853.79,3854.86,3800.04,3817.66,2294959950
2022-12-20,3810.47,3838.24,3795.62,3821.62,2223745612
2022-12-21,3839.49,3889.82,3839.49,3878.44,2145800787
2022-12-22,3853.26,3853.26,3764.49,3822.39,2363139365
2022-12-23,3815.11,3845.8,3797.01,3844.82,1579202603
2022-12-27,3843.34,3846.65,3813.22,3829.25,1753561968
2022-12-28,3829.56,3848.32,3780.78,3783.22,1741218670
2022-12-29,3805.45,3858.19,3805.45,3849.28,1734474936
2022-12-30,3829.06,3839.85,3800.34,3839.5,1704123413
2023-01-03,3853.29,3878.46,3794.33,3824.14,2351704257
2023-01-04,3840.36,3873.16,3815.77,3852.97,2574150675
2023-01-05,3839.74,3839.74,3802.42,3808.1,2254045861
2023-01-06,3823.37,3906.19,3809.56,3895.08,2462500481
2023-01-09,3910.82,3950.57,3890.42,3892.09,2498158582
2023-01-10,3888.57,3919.83,3877.29,3919.25,2140005783
2023-01-11,3932.35,3970.07,3928.54,3969.61,2353913282
2023-01-12,3977.57,3997.76,3937.56,3983.17,2468086405
2023-01-13,3960.6,4003.95,3947.67,3999.09,2305645309
2023-01-17,3999.28,4015.39,3984.57,3990.97,2561165091
2023-01-18,4002.25,4014.16,3926.59,3928.86,2644401366
2023-01-19,3911.84,3922.94,3885.54,3898.85,2550553130
2023-01-20,3909.04,3972.96,3897.86,3972.61,2708753252
2023-01-23,3978.14,4039.31,3971.64,4019.81,2469489503
2023-01-24,4001.74,4023.92,3989.79,4016.95,2103117935
2023-01-25,3982.71,4019.55,3949.06,4016.22,2427959152
2023-01-26,4036.08,4061.57,4013.29,4060.43,2436722285
2023-01-27,4053.72,4094.21,4048.7,4070.56,2573674311
2023-01-30,4049.27,4063.85,4015.55,4017.77,2323118481
2023-01-31,4020.85,4077.16,4020.44,4076.6,2868839133
2023-02-01,4070.07,4148.95,4037.2,4119.21,2963113965
2023-02-02,4158.68,4195.44,4141.88,4179.76,3410570676
2023-02-03,4136.69,4182.36,4123.36,4136.48,2898791369
2023-02-06,4119.57,4124.63,4093.38,4111.08,2285621270
2023-02-07,4105.35,4176.54,4088.39,4164,2622828899
2023-02-08,4153.47,4156.85,4111.67,4117.86,2562865048
2023-02-09,4144.25,4156.23,4069.67,4081.5,2664804958
2023-02-10,4068.92,4094.36,4060.79,4090.46,2311050934
2023-02-13,4096.62,4138.9,4092.67,4137.29,2125294422
2023-02-14,4126.7,4159.77,4095.01,4136.13,2220641124
2023-02-15,4119.5,4148.11,4103.98,4147.6,2124554103
2023-02-16,4114.75,4136.54,4089.49,4090.41,2270678476
2023-02-17,4077.39,4081.51,4047.95,4079.09,2399670093
2023-02-21,4052.35,4052.35,3995.19,3997.34,2364296677
2023-02-22,4001.83,4017.37,3976.9,3991.05,2271027470
2023-02-23,4018.6,4028.3,3969.19,4012.32,2316029436
2023-02-24,3973.24,3978.25,3943.08,3970.04,2185600426
2023-02-27,3992.36,4018.05,3973.55,3982.24,2074394964
2023-02-28,3977.19,3997.5,3968.98,3970.15,2776247907
2023-03-01,3963.34,3971.73,3939.05,3951.39,2234879789
2023-03-02,3938.68,3990.84,3928.16,3981.35,2252768227
2023-03-03,3998.02,4048.29,3995.17,4045.64,2232453315
2023-03-06,4055.15,4078.49,4044.61,4048.42,2189913632
2023-03-07,4048.26,4050,3980.31,3986.37,2279768642
2023-03-08,3987.55,4000.41,3969.76,3992.01,2040746669
2023-03-09,3998.66,4017.81,3908.7,3918.32,2610567322
2023-03-10,3912.77,3934.05,3846.32,3861.59,3224149593
2023-03-13,3835.12,3905.05,3808.86,3855.76,3998505947
2023-03-14,3894.01,3937.29,3873.63,3919.29,3434041869
2023-03-15,3876.74,3894.26,3838.24,3891.93,3692412901
2023-03-16,3878.93,3964.46,3864.11,3960.28,3620888964
2023-03-17,3958.69,3958.91,3901.27,3916.64,5743241303
2023-03-20,3917.47,3956.62,3916.89,3951.57,2958330107
2023-03-21,3975.89,4009.08,3971.19,4002.87,2998269348
2023-03-22,4002.04,4039.49,3936.17,3936.97,2722934161
2023-03-23,3959.21,4007.66,3919.05,3948.72,2821295818
2023-03-24,3939.21,3972.74,3909.16,3970.99,2608330475
